Domain	Status	Genome ID	Genome Name	
Bacteria	Finished	2511231057	Candidatus Arthromitus sp. SFB-rat-Yit	
Bacteria	Finished	2511231137	Streptococcus pyogenes Alab49	
Bacteria	Finished	2511231185	Lacticaseibacillus rhamnosus K, ATCC 8530	
Bacteria	Permanent Draft	2512047072	Streptococcus criceti HS-6	
Bacteria	Finished	2513237199	Rubrivivax gelatinosus IL144	
Bacteria	Permanent Draft	2513237258	Mobilicoccus pelagius NBRC 104925	
Bacteria	Permanent Draft	2513237260	Lachnospiraceae bacterium bacterium oral taxon 082 F0431	
Bacteria	Permanent Draft	2513237263	Prevotella oulorum F0390	
Bacteria	Permanent Draft	2513237275	Hungatella hathewayi WAL-18680	
Bacteria	Permanent Draft	2513237306	Oribacterium asaccharolyticum ACB7	
Bacteria	Permanent Draft	2513237330	Fusobacterium necrophorum funduliforme 1_1_36S	
Bacteria	Permanent Draft	2513237343	Dorea formicigenerans 4_6_53AFAA	
Bacteria	Permanent Draft	2513237349	Dialister succinatiphilus YIT 11850	
Bacteria	Permanent Draft	2513237350	Prevotella maculosa OT 289	
Bacteria	Permanent Draft	2513237390	Paraprevotella clara YIT 11840	
Bacteria	Permanent Draft	2515154010	Streptococcus merionis DSM 19192	
Bacteria	Permanent Draft	2513020025	Bacteroides xylanisolvens NLAE-zl-C29	
Bacteria	Permanent Draft	2501651209	Carnobacterium sp. AT7	
Bacteria	Permanent Draft	2503754051	Phocaeicola vulgatus 274-1D4	
Bacteria	Permanent Draft	2510461023	Lacticaseibacillus paracasei 12A	
Bacteria	Permanent Draft	2506381007	Porphyromonas gingivalis A7A1-28	
Bacteria	Permanent Draft	2515154120	Leptotrichia wadei DSM 19758	
Bacteria	Permanent Draft	2510065089	Lacticaseibacillus paracasei CRF28	
Bacteria	Permanent Draft	2515154072	Prevotella paludivivens DSM 17968	
Bacteria	Permanent Draft	2510461065	Enterococcus faecalis Portland, ATCC 29212	
Bacteria	Permanent Draft	2503538027	Thermoanaerobacter ethanolicus JW 200	
Bacteria	Permanent Draft	2264265009	Desulfobulbus sp. oral taxon 041 Dsb4	
Bacteria	Permanent Draft	2264867119	Cloacimonetes bacterium SCGC AAA252-N17 (contamination screened)	
Bacteria	Permanent Draft	2236347002	Verrucomicrobia bacterium SCGC AAA164-E04 (unscreened)	
Bacteria	Permanent Draft	2264867238	Marinimicrobia bacterium JGI 0000059-L03 (contamination screened)	
Bacteria	Permanent Draft	2264867240	Marinimicrobia bacterium SCGC AAA003-E22 (contamination screened)	
Bacteria	Permanent Draft	2517287003	Epulopiscium sp. N.t. morphotype B	
Bacteria	Permanent Draft	2517572021	Thermotoga sp. Mc24	
Bacteria	Permanent Draft	2517572083	Thermotoga sp. TBGT1766	
Bacteria	Finished	2517572131	Enterococcus faecalis D32	
Bacteria	Permanent Draft	2518285600	Cloacimonetes bacterium SCGC AAA252-N14 (contamination screened)	
Bacteria	Permanent Draft	2518645522	Lacticaseibacillus rhamnosus L35	
Bacteria	Permanent Draft	2518645603	Porphyromonas gulae DSM 15663	
Bacteria	Permanent Draft	2518645604	Prevotella loescheii 8B, DSM 19665	
Bacteria	Permanent Draft	2519103092	Enterococcus faecalis ERV116	
Bacteria	Permanent Draft	2519103197	Bacteroides ovatus NLAE-zl-H73	
Bacteria	Permanent Draft	2519899647	Clostridium sporosphaeroides DSM 1294	
Bacteria	Permanent Draft	2519899689	Megamonas rupellensis DSM 19944	
Bacteria	Permanent Draft	2519899694	Brachyspira innocens ATCC 29796	
Bacteria	Permanent Draft	2522125157	Salinimicrobium terrae DSM 17865	
Bacteria	Permanent Draft	2523533606	Flavobacterium filum DSM 17961	
Bacteria	Permanent Draft	2523533627	Prevotella timonensis 4401737, DSM 22865	
Bacteria	Permanent Draft	2524023211	Clostridium sp. MSTE9	
Bacteria	Permanent Draft	2524614554	Bacteroides pyogenes DSM 20611	
Bacteria	Permanent Draft	2524614691	Butyrivibrio sp. VCD2006	
Bacteria	Permanent Draft	2524614697	Butyrivibrio hungatei NK4A153	
Bacteria	Permanent Draft	2524614709	Butyrivibrio fibrisolvens WTE3004	
Bacteria	Permanent Draft	2524614716	Butyrivibrio sp. VCB2001	
Bacteria	Permanent Draft	2524614717	Lachnobacterium bovis NK4B19	
Bacteria	Permanent Draft	2524614766	Leptotrichia hofstadii DSM 21651	
Bacteria	Permanent Draft	2524614797	Acetivibrio clariflavus 4-2a	
Bacteria	Permanent Draft	2524614838	Lachnoclostridium indolis DSM 755	
Bacteria	Permanent Draft	2524614855	Acidaminococcus intestini DSM 21505	
Bacteria	Permanent Draft	2526164574	Cetobacterium sp. ZWU0022	
Bacteria	Permanent Draft	2527291516	Cloacimonetes bacterium SCGC AAA252-D03 (contamination screened)	
Bacteria	Permanent Draft	2529292891	Veillonella atypica KON, ATCC 17744	
Bacteria	Permanent Draft	2529293052	Streptococcus pyogenes NS88.2	
Bacteria	Permanent Draft	2529293266	Bacteroides sp. HPS0048	
Bacteria	Permanent Draft	2531839010	Lachnoclostridium bolteae 90B3	
Bacteria	Permanent Draft	2531839014	Lachnoclostridium clostridioforme 90A1	
Bacteria	Permanent Draft	2531839125	Thermosipho africanus H17ap60334	
Bacteria	Permanent Draft	2531839304	Bacteroides fragilis CL03T12C07	
Bacteria	Permanent Draft	2534681625	Rhodopirellula sp. SWK7	
Bacteria	Permanent Draft	2534681714	Anaerostipes hadrus comb. nov. VPI 82-52, DSM 3319	
Bacteria	Permanent Draft	2534682097	Streptococcus ratti FA-1	
Bacteria	Permanent Draft	2534682205	Lachnoclostridium clostridioforme CM201	
Bacteria	Permanent Draft	2534682336	Lacticaseibacillus paracasei T71499	
Bacteria	Permanent Draft	2537561757	Enterococcus faecalis TX0017	
Bacteria	Permanent Draft	2537561760	Enterococcus faecalis TX0031	
Bacteria	Permanent Draft	2537562033	Candidatus Arthromitus sp. SFB-mouse-SU	
Bacteria	Permanent Draft	2540341239	Caldicoprobacter oshimai DSM 21659	
Bacteria	Permanent Draft	2540341248	Ruminococcus flavefaciens AE3010	
Bacteria	Permanent Draft	2541046969	Aminobacterium mobile DSM 12262	
Bacteria	Permanent Draft	2541046975	Treponema medium ATCC 700293	
Bacteria	Permanent Draft	2541046992	Bacteroides stercoris CC31F	
Bacteria	Permanent Draft	2541047021	Propionibacterium sp. oral taxon 192 F0372	
Bacteria	Permanent Draft	2541047107	Streptococcus pyogenes UTMEM-1	
Bacteria	Permanent Draft	2541047553	Enterococcus faecalis RP2S-4	
Bacteria	Permanent Draft	2541047581	Enterococcus faecalis F01966	
Bacteria	Permanent Draft	2545555826	Ruminococcus gnavus AGR2154	
Bacteria	Permanent Draft	2545824673	Enterococcus casseliflavus ATCC 49996	
Bacteria	Permanent Draft	2545824704	Lacticaseibacillus paracasei paracasei Lpp7	
Bacteria	Permanent Draft	2546825505	Enterococcus faecalis U 09508/98	
Bacteria	Permanent Draft	2546825510	Enterococcus faecalis 3803	
Bacteria	Permanent Draft	2546825513	Enterococcus faecalis LMGT 2333	
Bacteria	Permanent Draft	2546825520	Magnetospirillum bellicum VDY	
Bacteria	Permanent Draft	2546825535	Thermoanaerobacter thermocopriae ATCC 51646	
Bacteria	Permanent Draft	2548876537	Streptococcus mutans TCI-11	
Bacteria	Permanent Draft	2548876554	Streptococcus mutans TCI-109	
Bacteria	Permanent Draft	2548876561	Streptococcus mutans TCI-179	
Bacteria	Permanent Draft	2548876565	Streptococcus mutans TCI-120	
Bacteria	Permanent Draft	2548876593	Streptococcus mutans TCI-279	
Bacteria	Permanent Draft	2548876594	Streptococcus mutans TCI-82	
Bacteria	Permanent Draft	2548876609	Streptococcus mutans TCI-256	
Bacteria	Permanent Draft	2548876613	Streptococcus mutans TCI-96	
Bacteria	Permanent Draft	2548876979	Ruminococcus sp. JC304	
Bacteria	Permanent Draft	2548877031	Marinilabilia salmonicolor JCM 21150	
Bacteria	Permanent Draft	2551306135	Prevotella conceptionensis 9403948	
Bacteria	Permanent Draft	2554235040	Fusobacterium nucleatum animalis ChDC F324	
Bacteria	Finished	2554235311	Fusobacterium nucleatum animalis 4_8	
Bacteria	Finished	2554235410	Streptococcus iniae SF1	
Bacteria	Finished	2554235437	Lacticaseibacillus rhamnosus LOCK908	
Bacteria	Permanent Draft	2558309003	Alkaliphilus transvaalensis ATCC 700919	
Bacteria	Permanent Draft	2558860122	Prevotella ruminicola Ga6B6	
Bacteria	Permanent Draft	2558860140	Lachnospiraceae bacterium AB2028	
Bacteria	Permanent Draft	2558860300	Streptococcus mutans 24	
Bacteria	Permanent Draft	2558860305	Streptococcus mutans 21	
Bacteria	Permanent Draft	2558860308	Streptococcus mutans NLML8	
Bacteria	Permanent Draft	2558860340	Streptococcus mutans 11SSST2	
Bacteria	Permanent Draft	2558860344	Streptococcus mutans 1SM1	
Bacteria	Permanent Draft	2558860360	Mediterraneibacter lactaris CC59_002D	
Bacteria	Permanent Draft	2558860374	Streptococcus pyogenes GA41208	
Bacteria	Permanent Draft	2558860388	Jonquetella sp. BV3C21	
Bacteria	Permanent Draft	2558860642	Enterococcus faecalis B1441	
Bacteria	Permanent Draft	2558860651	Enterococcus faecalis B2207	
Bacteria	Permanent Draft	2558860658	Enterococcus faecalis B2557	
Bacteria	Permanent Draft	2558860661	Enterococcus faecalis B2593	
Bacteria	Permanent Draft	2558860668	Enterococcus faecalis B939	
Bacteria	Permanent Draft	2558860673	Enterococcus faecalis B1005	
Bacteria	Permanent Draft	2558860676	Enterococcus faecalis UAA906	
Bacteria	Permanent Draft	2558860693	Enterococcus faecalis B3119	
Bacteria	Permanent Draft	2558860694	Enterococcus faecalis B2949	
Bacteria	Permanent Draft	2558860710	Enterococcus faecalis B5076	
Bacteria	Permanent Draft	2558860714	Enterococcus faecalis UAA948	
Bacteria	Permanent Draft	2558860718	Enterococcus faecalis SS-6	
Bacteria	Permanent Draft	2558860722	Enterococcus faecalis V587	
Bacteria	Permanent Draft	2558860747	Enterococcus faecalis SF24396	
Bacteria	Permanent Draft	2558860801	Enterococcus faecium E3083	
Bacteria	Permanent Draft	2558860906	Enterococcus mundtii ATCC 882	
Bacteria	Permanent Draft	2558860913	Enterococcus haemoperoxidus ATCC BAA-382	
Bacteria	Permanent Draft	2558860924	Fusobacterium sp. CM21	
Bacteria	Permanent Draft	2558860925	Fusobacterium sp. CM1	
Bacteria	Permanent Draft	2558860926	Fusobacterium sp. CM22	
Bacteria	Permanent Draft	2561511066	Lachnoclostridium phytofermentans KNHs212	
Bacteria	Finished	2561511213	Lacticaseibacillus paracasei LOCK919	
Bacteria	Permanent Draft	2562617029	Lachnospiraceae bacterium P6A3	
Bacteria	Permanent Draft	2562617050	Enterococcus gallinarum SKF1	
Bacteria	Permanent Draft	2562617078	Subdoligranulum variabile DSM 15176	
Bacteria	Permanent Draft	2562617099	Oribacterium parvum ACB1	
Bacteria	Permanent Draft	2562617183	Ruminococcaceae bacterium D16	
Bacteria	Finished	2563366592	Streptococcus pyogenes HSC5	
Bacteria	Permanent Draft	2563366722	Butyrivibrio sp. AE2005	
Bacteria	Permanent Draft	2563366774	Enterococcus faecalis SF350	
Bacteria	Permanent Draft	2563366775	Enterococcus faecalis SF5039	
Bacteria	Permanent Draft	2563366796	Enterococcus faecalis T12	
Bacteria	Permanent Draft	2563367129	Streptococcus mutans B07Sm2	
Bacteria	Permanent Draft	2563367225	Butyrivibrio sp. AE3003	
Bacteria	Permanent Draft	2565956749	Enterococcus faecalis B1385	
Bacteria	Permanent Draft	2565956769	Fusobacterium nucleatum CTI-7	
Bacteria	Permanent Draft	2565956840	Lacticaseibacillus paracasei paracasei Lpp189	
Bacteria	Permanent Draft	2565956845	Lacticaseibacillus paracasei paracasei Lpp225	
Bacteria	Permanent Draft	2565956851	Lacticaseibacillus paracasei paracasei Lpp48	
Bacteria	Permanent Draft	2568526336	Enterococcus faecalis B348	
Bacteria	Permanent Draft	2568526704	Bacteroides fragilis 3986T(B)10	
Bacteria	Permanent Draft	2571042049	Bacteroides fragilis 20793-3	
Bacteria	Permanent Draft	2571042269	Bacteroides fragilis 34-F-2 #13	
Bacteria	Permanent Draft	2571042375	Bacteroides fragilis 3397 N2	
Bacteria	Permanent Draft	2571042601	Enterococcus faecalis JH2-2	
Bacteria	Permanent Draft	2571042634	Bacteroides fragilis 3988T(B)14	
Bacteria	Permanent Draft	2571042913	Pelobacter seleniigenes DSM 18267	
Bacteria	Permanent Draft	2571042917	Prevotella sp. 10(H)	
Bacteria	Permanent Draft	2574179702	Propionigenium maris DSM 9537	
Bacteria	Permanent Draft	2574179924	Streptococcus pyogenes ABC020049250	
Bacteria	Permanent Draft	2574180217	Coprobacter fastidiosus NSB1	
Bacteria	Permanent Draft	2574180219	Bacteroides fragilis 1007-1-F #10	
Bacteria	Permanent Draft	2576861300	Bacteroides fragilis S6L8	
Bacteria	Permanent Draft	2576861390	Streptococcus pyogenes ABC020052375	
Bacteria	Permanent Draft	2576861535	Bacteroides fragilis 3976T7	
Bacteria	Permanent Draft	2576861543	Bacteroides fragilis A7 (UDC12-2)	
Bacteria	Permanent Draft	2576861617	Enterococcus faecalis B292	
Bacteria	Permanent Draft	2576861649	Enterococcus faecalis B291	
Bacteria	Permanent Draft	2576861695	Enterococcus faecalis PF3	
Bacteria	Permanent Draft	2576861697	Fusobacterium necrophorum BL	
Bacteria	Permanent Draft	2576861706	Fusobacterium necrophorum BFTR-2	
Bacteria	Permanent Draft	2579778578	Streptococcus pyogenes SP7-LAU	
Bacteria	Permanent Draft	2579778599	Streptococcus pyogenes ABC020052519	
Bacteria	Permanent Draft	2579778605	Streptococcus pyogenes ABC020052898	
Bacteria	Permanent Draft	2579778662	Streptococcus pyogenes SP2-LAU	
Bacteria	Permanent Draft	2579778723	Streptococcus pyogenes SP4-LAU	
Bacteria	Permanent Draft	2579778782	Arcobacter lanthieri AF1430	
Bacteria	Permanent Draft	2579778816	Streptococcus pyogenes ABC020047977	
Bacteria	Permanent Draft	2579778869	Streptococcus pyogenes ABC020032535	
Bacteria	Permanent Draft	2579779014	Streptococcus pyogenes ABC020013256	
Bacteria	Permanent Draft	2579779022	Tannerella sp. oral taxon BU063 isolate Cell 6/7/9 (unscreened)	
Bacteria	Permanent Draft	2579779030	Streptococcus pyogenes ABC020056060	
Bacteria	Permanent Draft	2579779050	Streptococcus equi zooepidemicus S31A1	
Bacteria	Permanent Draft	2579779051	Streptococcus pyogenes ABC020017526	
Bacteria	Draft	2582580651	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.111	
Bacteria	Draft	2582580694	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.5247	
Bacteria	Permanent Draft	2582580935	Streptococcus pyogenes ABC020033020	
Bacteria	Permanent Draft	2582580942	Streptococcus pyogenes ABC020052291	
Bacteria	Permanent Draft	2582580972	Streptococcus pyogenes ABC020052420	
Bacteria	Permanent Draft	2582580975	Streptococcus pyogenes ABC020050193	
Bacteria	Permanent Draft	2585427813	Clostridiales bacterium VE202-14	
Bacteria	Permanent Draft	2585427840	Lacticaseibacillus rhamnosus PEL6	
Bacteria	Permanent Draft	2585427866	Bacteroides propionicifaciens JCM 14649	
Bacteria	Permanent Draft	2585427888	Porphyromonas gingivicanis JCM 15907	
Bacteria	Permanent Draft	2585427892	Prevotella amnii JCM 14753	
Bacteria	Permanent Draft	2585428092	Porphyromonas crevioricanis ATCC 55563	
Bacteria	Permanent Draft	2585428116	Eubacterium yurii ATCC 43714	
Bacteria	Permanent Draft	2588253866	Fusobacterium necrophorum funduliforme B35	
Bacteria	Permanent Draft	2588253902	Lachnospiraceae bacterium COE1	
Bacteria	Permanent Draft	2593339146	Ruminococcus flavefaciens YRD2003	
Bacteria	Permanent Draft	2593339147	Lachnoclostridium clostidiforme ATCC 25537	
Bacteria	Permanent Draft	2593339149	Ruminococcus sp. YE71	
Bacteria	Permanent Draft	2593339210	Eubacterium ruminatium HUN269	
Bacteria	Permanent Draft	2593339224	Butyrivibrio sp. INlla14	
Bacteria	Permanent Draft	2593339260	Bacteroides sp. AR29	
Bacteria	Permanent Draft	2593339271	Prevotellaceae bacterium HUN156	
Bacteria	Permanent Draft	2595698217	Terrisporobacter glycolicus KPPR-9	
Bacteria	Permanent Draft	2595698220	Parabacteroides chartae DSM 24967	
Bacteria	Permanent Draft	2596583606	Fibrobacter succinogenes elongatus HM2	
Bacteria	Permanent Draft	2596583654	Lachnoclostridium phytofermentans KNHs219	
Bacteria	Permanent Draft	2596583676	Moorella thermoacetica DSM 12993	
Bacteria	Permanent Draft	2597490297	Ruminococcus callidus ATCC 27760	
Bacteria	Permanent Draft	2599185173	Propionivibrio dicarboxylicus DSM 5885	
Bacteria	Permanent Draft	2599185174	Clostridium paradoxum DSM 7308	
Bacteria	Permanent Draft	2599185234	Acidaminobacter hydrogenoformans DSM 2784	
Bacteria	Permanent Draft	2600254988	Streptococcus pyogenes SS1447	
Bacteria	Permanent Draft	2600254991	Leptotrichia wadei F0279	
Bacteria	Permanent Draft	2600255040	Oscillibacter sp. KLE 1728	
Bacteria	Permanent Draft	2600255046	Porphyromonas gingivalis F0569	
Bacteria	Permanent Draft	2600255103	Clostridiales Family XI. Incertae Sedis sp. S5-A11	
Bacteria	Permanent Draft	2600255234	Clostridiales sp. oral taxon 876 F0540	
Bacteria	Permanent Draft	2602041582	Peptoniphilus mikwangii ChDC B134	
Bacteria	Permanent Draft	2602041635	Prevotella disiens DNF00882	
Bacteria	Permanent Draft	2606217148	Porphyromonas cansulci JCM 13913	
Bacteria	Permanent Draft	2606217762	Butyrivibrio sp. OB235	
Bacteria	Permanent Draft	2606217765	Prevotella sp. KHP7	
Bacteria	Permanent Draft	2606217814	Prevotella sp. KHP1	
Bacteria	Permanent Draft	2609460318	Bacteroides fragilis DCMOUH0085B	
Bacteria	Draft	2615840505	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies SD S127	
Bacteria	Permanent Draft	2617270839	Thermosipho melanesiensis 430	
Bacteria	Permanent Draft	2617270840	Thermosipho sp. 1063	
Bacteria	Finished	2617270855	Thermosipho affectus 1070	
Bacteria	Permanent Draft	2617270894	Thermosipho melanesiensis 434	
Bacteria	Permanent Draft	2617271308	Clostridium sp. NCR	
Bacteria	Permanent Draft	2619618877	Acidobacteriia bacterium EBPR_Bin_484	
Bacteria	Permanent Draft	2619619036	Fervidobacterium changbaicum DSM 17883	
Bacteria	Permanent Draft	2619619234	Akkermansia muciniphila ATCC BAA-835	
Bacteria	Permanent Draft	2619619282	Desulfobulbus sp. Tol-SR	
Bacteria	Permanent Draft	2619619295	Parabacteroides sp. HGS0025	
Bacteria	Permanent Draft	2623620451	Caldicellulosiruptor bescii JWCB018	
Bacteria	Permanent Draft	2623620457	Prevotella sp. NE3005	
Bacteria	Permanent Draft	2623620459	Prevotella bryantii FB3001	
Bacteria	Permanent Draft	2623620476	Lachnoclostridium citroniae NLAE-zl-G70	
Bacteria	Permanent Draft	2623620486	Eubacterium ruminantium FB3002	
Bacteria	Permanent Draft	2623620522	Phocaeicola vulgatus NLAE-zl-G202	
Bacteria	Permanent Draft	2623621019	Prevotella ruminicola BPI-34	
Bacteria	Finished	2627853541	Moorella thermoacetica DSM 521	
Bacteria	Finished	2627853728	Magnetospira sp. QH-2	
Bacteria	Finished	2627853919	Thermoanaerobacter kivui DSM 2030	
Bacteria	Permanent Draft	2627853964	Streptococcus dysgalactiae equisimilis WCHSDSE-1	
Bacteria	Finished	2630968392	Treponema sp. OMZ 838	
Bacteria	Permanent Draft	2630968523	Streptococcus hongkongensis CAIM 1895	
Bacteria	Permanent Draft	2634166228	Opitutae-129 (UID2982)	
Bacteria	Permanent Draft	2634166349	Asaccharospora irregularis DSM 2635	
Bacteria	Permanent Draft	2634166379	Firmicutes bacterium unFirm_1	
Bacteria	Finished	2634166401	Fusobacterium nucleatum nucleatum ChDC F130	
Bacteria	Permanent Draft	2634166886	Bacterium SCGC AD-726-I06 (unscreened)	
Bacteria	Permanent Draft	2636415556	Enterococcus faecalis 12	
Bacteria	Permanent Draft	2636415582	Candidatus Dorea massiliensis AP6	
Bacteria	Permanent Draft	2636416028	Pelosinus propionicus DSM 13327	
Bacteria	Permanent Draft	2639762742	Enterococcus faecalis 19	
Bacteria	Permanent Draft	2642422549	Halanaerobium congolense WG1	
Bacteria	Permanent Draft	2642422559	Halanaerobium congolense WG6	
Bacteria	Permanent Draft	2642422588	Eubacterium aggregans SR12	
Bacteria	Permanent Draft	2645727613	Enterococcus cecorum D-104	
Bacteria	Permanent Draft	2648501193	Porphyromonas gulae COT-052_OH1451	
Bacteria	Permanent Draft	2648501254	Peptococcaceae bacterium CEB3	
Bacteria	Finished	2648501675	Peptoniphilus sp. ING2-D1G	
Bacteria	Permanent Draft	2648501716	Bacteroides eggerthii 1_2_48FAA	
Bacteria	Permanent Draft	2648501740	Parabacteroides goldsteinii 910340	
Bacteria	Permanent Draft	2651869703	Prevotella pectinovora P5-60	
Bacteria	Permanent Draft	2651870364	Lachnospiraceae bacterium KHCPX20	
Bacteria	Permanent Draft	2654587913	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies FW BZ15	
Bacteria	Finished	2654588030	Clostridium carboxidivorans P7	
Bacteria	Permanent Draft	2654588073	candidate division Zixibacteria bacterium SM23_81	
Bacteria	Permanent Draft	2657244956	Paeniclostridium sordellii R32668	
Bacteria	Permanent Draft	2657245020	Paeniclostridium sordellii UMC4401	
Bacteria	Permanent Draft	2657245167	Thermotogales bacterium EBM-19	
Bacteria	Permanent Draft	2657245315	Chloroflexi bacterium SCGC AC-312_J06 - v2 (contamination screened)	
Bacteria	Permanent Draft	2657245316	Chloroflexi bacterium SCGC AC-312_J06 - v2 (unscreened)	
Bacteria	Permanent Draft	2657245451	Clostridiales bacterium SIT11	
Bacteria	Permanent Draft	2660238717	Paeniclostridium sordellii E204	
Bacteria	Permanent Draft	2663763066	Streptococcus uberis B362	
Bacteria	Permanent Draft	2663763167	Chlamydia trachomatis HPA1	
Bacteria	Permanent Draft	2667528105	Loigolactobacillus coryniformis coryniformis DSM 20001	
Bacteria	Permanent Draft	2671180116	Dethiosulfovibrio salsuginis USBA 82	
Bacteria	Finished	2671180195	Frankia sp. CcI49	
Bacteria	Permanent Draft	2671180540	Ruminococcaceae bacterium GD1	
Bacteria	Permanent Draft	2671180668	Enterococcus faecalis P8-1	
Bacteria	Permanent Draft	2675903568	Streptococcus parauberis N198_2	
Bacteria	Permanent Draft	2681813065	Fusobacterium nucleatum MJR7757B	
Bacteria	Permanent Draft	2681813374	Brachyspira hyodysenteriae NSW5	
Bacteria	Draft	2681813477	putative Acidobacteria family PAUC26f sp. v2 (bin U_52266)	
Bacteria	Permanent Draft	2684623256	Ellin6075 bacterium JGI 003 (unscreened)	
Bacteria	Finished	2687453285	Blastochloris viridis DSM 133	
Bacteria	Finished	2687453326	Streptococcus pyogenes MGAS23530	
Bacteria	Finished	2687453441	Lacticaseibacillus rhamnosus CECT8800	
Bacteria	Finished	2687453633	Selenomonas sp. F0592	
Bacteria	Permanent Draft	2687453780	Lacrimispora sphenoides DSM 4024	
Bacteria	Permanent Draft	2687453809	Arcobacter lanthieri AF1440	
Bacteria	Permanent Draft	2690315811	Streptococcus parauberis RP25	
Bacteria	Permanent Draft	2693429896	Lutibacter oricola DSM 24956	
Bacteria	Permanent Draft	2695420547	Bacteroides cellulosilyticus CL09T06C25	
Bacteria	Permanent Draft	2695420552	Paeniclostridium sordellii UMC1	
Bacteria	Permanent Draft	2695420803	Paeniclostridium sordellii W2922	
Bacteria	Permanent Draft	2698536694	Coprobacter fastidiosus DSM 26242	
Bacteria	Permanent Draft	2700989661	Marinilabilia salmonicolor MSL42	
Bacteria	Permanent Draft	2703719081	unclassified Rikenellaceae RC9_F02_bin 11	
Bacteria	Permanent Draft	2703719094	unclassified Eubacteriales bin 4	
Bacteria	Permanent Draft	2703719107	Prevotella sp. bin 28	
Bacteria	Permanent Draft	2703719108	Prevotella sp. bin 29	
Bacteria	Permanent Draft	2703719122	unclassified Deltaproteobacteria bin 1	
Bacteria	Permanent Draft	2703719139	Fibrobacter sp. bin 1	
